Id,Site Id,Longitude,Latitude,Report Date / Time,Air Temperature,Wet Bulb,Dew Point,Concrete Temp.,Grass Temp.,Min. Temp. (last 24hr),Max. Temp. (last 24hr),Soil Temp. (at 10cm),Soil Temp. (at 30cm),Soil Temp. (at 100cm),Mean Sea-Level Pressure,Pressure (At Station),Relative Humidity,Rainfall Rate,Rainfall Accumulation,Rainfall,Wind Speed,Wind Direction,Wind Gust,Wind Gust Direction,Snow Depth,Soil Moisture,Present Weather,Visibility,Total Cloud Cover,Sunshine,Ground State,Day of Thunder,Day of Gales,Day of Hail,Day of Snow,Weather Diary,Travel Disruption,Hazards causing Travel Disruption,Property or Infrastructure Damage,Hazards causing Property or Infrastructure Damage,Personal Health and Safety,Hazards causing Personal Health and Safety,Utility Disruption,Hazards causing Utility Disruption,Service or Business Disruption,Hazards causing Service or Business Disruption,Agriculture Habitat Damage,Hazards causing Agriculture Habitat Damage,Disruption to Camping Events Leisure Activities,Hazards causing Disruption to Camping Events Leisure Activities,v1_Coastal,v1_Flood,v1_Ice,v1_Landslide,v1_Lightning,v1_PoorVisibility,v1_Snow,v1_Wildfire,v1_Wind,v1_Other
20231004j3uc78unuae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:11,13.61111111,,10.38888889,,,,,,,,,1012.123944,81,0,0.9906,,1.4,20,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004nb6jpp5nuhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:16,13.72222222,,10.5,,,,,,,,,1011.819169,81,0,0.9906,,1.7,115,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004367grbunuhe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:21,13.72222222,,10.5,,,,,,,,,1012.022353,81,0,0.9906,,5,215,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004t7jiofdnwye67kyhyyguisyjma,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:27,13.72222222,,10.72222222,,,,,,,,,1011.819169,82,0,0.9906,,3,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310044nqz5a5nwre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:32,13.72222222,,10.5,,,,,,,,,1011.819169,81,0,0.9906,,5.5,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004wyip7ounwce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:38,13.88888889,,10.72222222,,,,,,,,,1011.920761,81,0,0.9906,,3,22,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004474i3rmnwce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:43,14,,10.77777778,,,,,,,,,1011.717578,81,0,0.9906,,3.3,278,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004bxaobr5nwoe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:48,14,,10.77777778,,,,,,,,,1011.920761,81,0,0.9906,,2.5,225,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004mqe7m95nwoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:54,14,,10.77777778,,,,,,,,,1011.717578,81,0,0.9906,,2.5,182,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004n65qfsmnwwe67kyhyyguisyjma,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 10:59,14,,10.77777778,,,,,,,,,1011.819169,81,0,0.9906,,3.7,318,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045emhiwunwwe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:04,14,,11,,,,,,,,,1011.615986,82,0,0.9906,,3.5,323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310041598cs5nwae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:10,14,,10.77777778,,,,,,,,,1011.717578,81,0,0.9906,,5.5,263,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004kmzt9ndnwhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:15,14,,10.77777778,,,,,,,,,1011.717578,81,0,0.9906,,1.7,199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004izp5mwuniye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:20,14,,10.77777778,,,,,,,,,1011.615986,81,0,0.9906,,3.9,215,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100456f7pjuniye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:26,14.38888889,,10.77777778,,,,,,,,,1011.514394,79,0,0.9906,,3,192,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310041spjdemnire67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:31,14.72222222,,11.11111111,,,,,,,,,1011.615986,79,0,0.9906,,3.7,91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004cuud8xuniee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:37,14.61111111,,11,,,,,,,,,1011.717578,79,0,0.9906,,2.3,44,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004gobzbadnice67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:42,14.77777778,,11,,,,,,,,,1011.819169,78,0,0.9906,,9.3,108,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023100473thca5nice67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:48,14.77777778,,11.22222222,,,,,,,,,1011.819169,79,0,0.9906,,2.7,216,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004ijppoh5nioe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:53,15.11111111,,11.27777778,,,,,,,,,1011.514394,78,0,0.9906,,1.9,192,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004prjimxmniwe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 11:59,15,,11.22222222,,,,,,,,,1011.717578,78,0,0.9906,,4.4,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004e1aors5nihe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:04,14.61111111,,11.22222222,,,,,,,,,1012.022353,80,0,0.9906,,6,246,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310041kpfoemnihe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:09,14.11111111,,11.27777778,,,,,,,,,1012.225536,83,0,0.9906,,5.5,297,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045957zsunihe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:15,11.88888889,,10.27777778,,,,,,,,,1012.123944,90,2.9972,1.4986,,3.3,281,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004cbueumdnsye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:20,11.61111111,,10.22222222,,,,,,,,,1012.225536,91,2.9972,1.4986,,6.6,289,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004frdtkfmnsre67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:25,11.5,,10.11111111,,,,,,,,,1012.530311,91,0,1.4986,,2.5,220,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004yxb1h5mnsee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:31,11.38888889,,10.27777778,,,,,,,,,1012.428719,93,0,1.4986,,5.2,223,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310046qisy7unsee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:38,11.38888889,,10.27777778,,,,,,,,,1012.428719,93,1.8034,1.8034,,4.4,272,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004seo46omnsce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:44,11.38888889,,10.27777778,,,,,,,,,1012.428719,93,1.8034,1.8034,,4.7,235,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004xf1tjumnswe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:49,11.27777778,,10.22222222,,,,,,,,,1012.733494,93,0,1.8034,,4.3,156,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310043ss7xkdnswe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 12:54,11.22222222,,10.11111111,,,,,,,,,1012.733494,93,0,1.8034,,2.5,255,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004rfm5taunsae67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:00,11.11111111,,10.11111111,,,,,,,,,1012.733494,94,2.9972,2.3114,,2.7,236,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004itcomqunsae67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:05,11,,10,,,,,,,,,1012.835086,94,2.9972,2.3114,,3.3,310,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004p4t9mm5nshe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:10,11,,10,,,,,,,,,1012.733494,94,1.1938,2.4892,,3.5,306,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004fnkiobdnzye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:16,11.11111111,,10.11111111,,,,,,,,,1012.733494,94,0,2.4892,,5,308,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310047j9woidnzye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:21,11,,10,,,,,,,,,1012.631903,94,0,2.4892,,4.7,153,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004w9gcugdnzre67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:26,11,,9.888888889,,,,,,,,,1012.733494,93,0,2.4892,,4.4,282,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004prw17xunzee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:32,11.11111111,,9.888888889,,,,,,,,,1013.038269,92,0,2.4892,,3.9,268,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004rtp7r7dnzce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:37,11.22222222,,10.11111111,,,,,,,,,1012.733494,93,0,2.4892,,4.4,263,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004gmfumzmnzoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:42,11.22222222,,10.11111111,,,,,,,,,1013.038269,93,1.8034,2.794,,3.5,262,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004iuzf46mnzwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:48,11.22222222,,10.22222222,,,,,,,,,1012.835086,94,1.8034,2.794,,3.1,230,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045u1ijuunzwe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:53,11.11111111,,10.11111111,,,,,,,,,1013.038269,94,0,2.794,,3.5,207,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004r85m7qdnzae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 13:58,11.11111111,,10.11111111,,,,,,,,,1013.038269,94,0,2.794,,3,165,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004hwe35g5nzae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:04,11.11111111,,10,,,,,,,,,1013.139861,93,0,2.794,,3.3,248,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004uuc67zunzhe67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:09,11.22222222,,10.22222222,,,,,,,,,1013.038269,94,0,2.794,,3.7,181,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004meagtmmnaye67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:14,11.22222222,,10.11111111,,,,,,,,,1013.139861,93,1.8034,3.0988,,3.1,335,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004d1187smnare67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:20,11.11111111,,10,,,,,,,,,1013.038269,93,1.8034,3.0988,,2.5,103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045pdw1omnare67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:25,11.11111111,,10,,,,,,,,,1013.139861,93,0,3.0988,,0.8,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004uoc3yhunaee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:30,11.11111111,,10.11111111,,,,,,,,,1013.139861,94,0,3.0988,,1,252,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004zp44r6mnaoe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:37,11,,10,,,,,,,,,1013.139861,94,0,3.0988,,0.6,348,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004e94b915nawe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:43,11,,10.22222222,,,,,,,,,1013.038269,95,1.1938,3.302,,2.5,175,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004uoo19xmnawe67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:48,10.77777778,,9.777777778,,,,,,,,,1013.241453,94,1.1938,3.302,,2.5,204,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310043xkit55nawe67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:53,10.77777778,,9.777777778,,,,,,,,,1013.410772,94,1.8034,3.6068,,1.9,290,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004tpifojunaae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 14:59,10.77777778,,9.777777778,,,,,,,,,1013.241453,94,2.9972,3.81,,2.2,280,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004j96ko5mnahe67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:04,10.77777778,,9.777777778,,,,,,,,,1013.241453,94,1.1938,3.81,,1.1,275,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004zx6b9jmn3ye67kyhyytrte4pwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:09,10.72222222,,9.722222222,,,,,,,,,1013.241453,94,1.8034,4.0894,,2.2,37,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310049z1nf35n3ye67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:15,10.61111111,,9.611111111,,,,,,,,,1013.343044,94,1.1938,4.2926,,1.6,338,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004tdzp9qun3re67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:20,10.61111111,,9.611111111,,,,,,,,,1013.241453,94,2.9972,4.5974,,1.4,299,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004jdh8fgdn3ee67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:25,10.38888889,,9.388888889,,,,,,,,,1013.139861,94,2.9972,4.8006,,1.6,325,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004yq1esc5n3ce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:31,10.5,,9.722222222,,,,,,,,,1012.936678,95,1.1938,4.8006,,2.2,320,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045fzeqhun3ce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:36,10.5,,9.722222222,,,,,,,,,1012.936678,95,1.8034,5.1054,,2.2,355,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004rq7ke4un3we67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:42,10.38888889,,9.611111111,,,,,,,,,1013.139861,95,0,5.1054,,1.7,186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004q6scr6dn3we67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:47,10.38888889,,9.611111111,,,,,,,,,1013.241453,95,1.1938,5.3086,,1,131,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004nkau3y5n3ae67kyhyytrt84xbr,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:52,10.27777778,,9.5,,,,,,,,,1013.241453,95,1.1938,5.3086,,1.6,264,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310044kfnxcdn3ae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 15:58,10.27777778,,9.5,,,,,,,,,1013.410772,95,0,5.3086,,1.7,313,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004t4zndsun3he67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:03,10.38888889,,9.611111111,,,,,,,,,1013.410772,95,1.8034,5.588,,1.7,308,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004kdfdb7un4ye67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:08,10.38888889,,9.777777778,,,,,,,,,1013.343044,96,1.8034,5.588,,0.8,279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004btsaebdn4re67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:14,10.38888889,,9.777777778,,,,,,,,,1013.241453,96,1.1938,5.7912,,1.9,308,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310043xtompdn4re67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:19,10.38888889,,9.777777778,,,,,,,,,1013.241453,96,1.1938,5.7912,,1.6,46,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004t8wjhiun4ee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:24,10.38888889,,9.777777778,,,,,,,,,1013.139861,96,0,5.7912,,2.7,228,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004kmwpuy5n4ce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:30,10.38888889,,9.777777778,,,,,,,,,1013.139861,96,0,5.7912,,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004t5s33ndn4we67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:35,10.5,,9.888888889,,,,,,,,,1013.241453,96,1.8034,6.096,,0.2,284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310045uodiudn4we67kyhyytrt84xbr,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:40,10.38888889,,9.777777778,,,,,,,,,1013.410772,96,1.8034,6.096,,1.6,263,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004nqz6i1dn4ae67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:46,10.38888889,,9.777777778,,,,,,,,,1013.241453,96,0,6.096,,1.4,286,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004jrb4wudn4ae67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:51,10.38888889,,9.777777778,,,,,,,,,1013.512364,96,0,6.096,,3,286,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004y4ybumun4he67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 16:56,10.38888889,,9.777777778,,,,,,,,,1013.410772,96,0,6.096,,1.6,261,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004heia1gun4he67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:02,10.38888889,,9.611111111,,,,,,,,,1013.343044,95,0,6.096,,2.3,241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004wfsc74mn5ye67kyhyytrt84xbr,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:08,10.38888889,,9.611111111,,,,,,,,,1013.613955,95,0,6.096,,3.5,252,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004w4qf7cmn5ee67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:13,10.38888889,,9.611111111,,,,,,,,,1013.817139,95,0,6.096,,1,286,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004993ceumn5ee67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:19,10.38888889,,9.611111111,,,,,,,,,1013.91873,95,0,6.096,,2.5,99,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004g3u7535n5ce67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:25,10.5,,9.722222222,,,,,,,,,1013.817139,95,0,6.096,,1.1,320,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004sx7jrhdn5ce67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:30,10.38888889,,9.611111111,,,,,,,,,1013.715547,95,0,6.096,,1.6,287,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004qgre3cmn5oe67kyhyyguw3wfsa,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:35,10.38888889,,9.611111111,,,,,,,,,1014.020322,95,0,6.096,,1.4,316,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231004gx3qkimn5we67kyhyyguw4kmwo,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:41,10.38888889,,9.611111111,,,,,,,,,1013.91873,95,0,6.096,,1.6,228,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310046bwx455n5we67kyhyyguw4ypnh,3fddbfc4-b891-ea11-99e5-0003ff596d81,-3.1617,55.8822,04/10/2023 17:46,10.38888889,,9.611111111,,,,,,,,,1013.715547,95,0,6.096,,2.7,234,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
